suite,representative,feasible_worlds,initial_candidates,root_candidates,removed_by_root,exact_candidates,unsupported_survivors,identifiable_cells,freely_variable_cells,literal_queries,infeasible_queries,fixed_calls,gac_calls,factor_updates,deletions,branches,search_nodes,median_solver_us,root_domains,supported_domains
axis_2,987,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.104,1 4 2 1 1 2 2 1,1 4 2 1 1 2 2 1
axis_2,1716,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.023,1 4 2 1 1 2 4 1,1 4 2 1 1 2 4 1
axis_2,1221,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.173,1 4 1 1 1 4 2 1,1 4 1 1 1 4 2 1
axis_2,501,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.143,1 4 2 1 1 4 1 1,1 4 2 1 1 4 1 1
axis_2,1230,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.203,1 4 2 1 1 4 2 1,1 4 2 1 1 4 2 1
axis_2,1959,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.183,1 4 2 1 1 4 4 1,1 4 2 1 1 4 4 1
axis_2,1944,1,24,8,16,8,0,8,0,6,0,7,1,84,16,0,0,2.104,1 1 1 1 1 4 4 1,1 1 1 1 1 4 4 1
axis_2,504,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.093,1 1 4 1 1 4 1 1,1 1 4 1 1 4 1 1
axis_2,1233,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.053,1 1 4 1 1 4 2 1,1 1 4 1 1 4 2 1
axis_2,1962,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.143,1 1 4 1 1 4 4 1,1 1 4 1 1 4 4 1
axis_2,1464,1,24,8,16,8,0,8,0,6,0,7,1,83,16,0,0,2.103,1 4 1 1 1 1 4 1,1 4 1 1 1 1 4 1
axis_2,24,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.163,1 4 4 1 1 1 1 1,1 4 4 1 1 1 1 1
axis_2,753,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.073,1 4 4 1 1 1 2 1,1 4 4 1 1 1 2 1
axis_2,1482,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.163,1 4 4 1 1 1 4 1,1 4 4 1 1 1 4 1
axis_2,1707,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.064,1 4 1 1 1 2 4 1,1 4 1 1 1 2 4 1
axis_2,267,1,24,8,16,8,0,8,0,5,0,6,1,73,16,0,0,2.053,1 4 4 1 1 2 1 1,1 4 4 1 1 2 1 1
axis_2,996,1,24,8,16,8,0,8,0,4,0,5,1,64,16,0,0,2.033,1 4 4 1 1 2 2 1,1 4 4 1 1 2 2 1
axis_2,1725,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.123,1 4 4 1 1 2 4 1,1 4 4 1 1 2 4 1
axis_2,1950,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.193,1 4 1 1 1 4 4 1,1 4 1 1 1 4 4 1
axis_2,510,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.144,1 4 4 1 1 4 1 1,1 4 4 1 1 4 1 1
axis_2,1239,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.103,1 4 4 1 1 4 2 1,1 4 4 1 1 4 2 1
axis_2,1968,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.373,1 4 4 1 1 4 4 1,1 4 4 1 1 4 4 1
axis_2,2673,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.103,1 1 1 1 1 4 1 2,1 1 1 1 1 4 1 2
axis_2,513,3,24,10,14,10,0,7,1,6,0,7,1,81,14,0,0,2.314,1 1 1 2 1 4 1 7,1 1 1 2 1 4 1 7
axis_2,33,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,3.925,1 4 1 2 1 1 1 1,1 4 1 2 1 1 1 1
axis_2,276,6,24,12,12,12,0,5,0,7,0,8,1,86,14,0,0,2.444,1 4 1 3 1 3 1 7,1 4 1 3 1 3 1 7
axis_2,519,5,24,12,12,12,0,5,0,7,0,8,1,87,14,0,0,2.433,1 4 1 3 1 5 1 7,1 4 1 3 1 5 1 7
axis_2,3402,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.033,1 1 1 1 1 4 2 2,1 1 1 1 1 4 2 2
axis_2,2682,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.033,1 1 2 1 1 4 1 2,1 1 2 1 1 4 1 2
axis_2,3411,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.103,1 1 2 1 1 4 2 2,1 1 2 1 1 4 2 2
axis_2,4140,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.153,1 1 2 1 1 4 4 2,1 1 2 1 1 4 4 2
axis_2,1242,3,24,10,14,10,0,7,1,5,0,6,1,74,14,0,0,2.253,1 1 1 2 1 4 2 7,1 1 1 2 1 4 2 7
axis_2,522,3,24,10,14,10,0,7,1,5,0,6,1,73,14,0,0,2.243,1 1 2 2 1 4 1 7,1 1 2 2 1 4 1 7
axis_2,1251,3,24,10,14,10,0,7,1,4,0,5,1,65,14,0,0,2.293,1 1 2 2 1 4 2 7,1 1 2 2 1 4 2 7
axis_2,1980,3,24,10,14,10,0,7,1,4,0,5,1,64,14,0,0,2.203,1 1 2 2 1 4 4 7,1 1 2 2 1 4 4 7
axis_2,762,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.203,1 4 1 2 1 1 2 1,1 4 1 2 1 1 2 1
axis_2,42,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.033,1 4 2 2 1 1 1 1,1 4 2 2 1 1 1 1
axis_2,771,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.073,1 4 2 2 1 1 2 1,1 4 2 2 1 1 2 1
axis_2,1500,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,1.983,1 4 2 2 1 1 4 1,1 4 2 2 1 1 4 1
axis_2,1005,6,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.433,1 4 1 3 1 3 2 7,1 4 1 3 1 3 2 7
axis_2,285,6,24,12,12,12,0,5,0,6,0,7,1,78,14,0,0,2.294,1 4 2 3 1 3 1 7,1 4 2 3 1 3 1 7
axis_2,1014,6,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.343,1 4 2 3 1 3 2 7,1 4 2 3 1 3 2 7
axis_2,1743,6,24,12,12,12,0,5,0,5,0,6,1,69,14,0,0,2.244,1 4 2 3 1 3 4 7,1 4 2 3 1 3 4 7
axis_2,1248,5,24,12,12,12,0,5,0,6,0,7,1,80,14,0,0,2.404,1 4 1 3 1 5 2 7,1 4 1 3 1 5 2 7
axis_2,528,5,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.464,1 4 2 3 1 5 1 7,1 4 2 3 1 5 1 7
axis_2,1257,5,24,12,12,12,0,5,0,5,0,6,1,71,14,0,0,2.464,1 4 2 3 1 5 2 7,1 4 2 3 1 5 2 7
axis_2,1986,5,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.374,1 4 2 3 1 5 4 7,1 4 2 3 1 5 4 7
axis_2,4131,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.063,1 1 1 1 1 4 4 2,1 1 1 1 1 4 4 2
axis_2,2691,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.063,1 1 4 1 1 4 1 2,1 1 4 1 1 4 1 2
axis_2,3420,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.023,1 1 4 1 1 4 2 2,1 1 4 1 1 4 2 2
axis_2,4149,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.143,1 1 4 1 1 4 4 2,1 1 4 1 1 4 4 2
axis_2,1971,3,24,10,14,10,0,7,1,5,0,6,1,74,14,0,0,2.323,1 1 1 2 1 4 4 7,1 1 1 2 1 4 4 7
axis_2,531,3,24,10,14,10,0,7,1,5,0,6,1,73,14,0,0,2.333,1 1 4 2 1 4 1 7,1 1 4 2 1 4 1 7
axis_2,1260,3,24,10,14,10,0,7,1,4,0,5,1,64,14,0,0,2.193,1 1 4 2 1 4 2 7,1 1 4 2 1 4 2 7
axis_2,1989,3,24,10,14,10,0,7,1,4,0,5,1,65,14,0,0,2.323,1 1 4 2 1 4 4 7,1 1 4 2 1 4 4 7
axis_2,1491,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.083,1 4 1 2 1 1 4 1,1 4 1 2 1 1 4 1
axis_2,51,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.103,1 4 4 2 1 1 1 1,1 4 4 2 1 1 1 1
axis_2,780,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,1.983,1 4 4 2 1 1 2 1,1 4 4 2 1 1 2 1
axis_2,1509,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.103,1 4 4 2 1 1 4 1,1 4 4 2 1 1 4 1
axis_2,1734,6,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.333,1 4 1 3 1 3 4 7,1 4 1 3 1 3 4 7
axis_2,294,6,24,12,12,12,0,5,0,6,0,7,1,78,14,0,0,2.293,1 4 4 3 1 3 1 7,1 4 4 3 1 3 1 7
axis_2,1023,6,24,12,12,12,0,5,0,5,0,6,1,69,14,0,0,2.244,1 4 4 3 1 3 2 7,1 4 4 3 1 3 2 7
axis_2,1752,6,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.373,1 4 4 3 1 3 4 7,1 4 4 3 1 3 4 7
axis_2,1977,5,24,12,12,12,0,5,0,6,0,7,1,80,14,0,0,2.444,1 4 1 3 1 5 4 7,1 4 1 3 1 5 4 7
axis_2,537,5,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.764,1 4 4 3 1 5 1 7,1 4 4 3 1 5 1 7
axis_2,1266,5,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.394,1 4 4 3 1 5 2 7,1 4 4 3 1 5 2 7
axis_2,1995,5,24,12,12,12,0,5,0,5,0,6,1,71,14,0,0,2.473,1 4 4 3 1 5 4 7,1 4 4 3 1 5 4 7
axis_2,4860,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.053,1 1 1 1 1 4 1 4,1 1 1 1 1 4 1 4
axis_2,60,1,24,8,16,8,0,8,0,6,0,7,1,82,16,0,0,2.184,1 4 1 4 1 1 1 1,1 4 1 4 1 1 1 1
axis_2,303,5,24,12,12,12,0,5,0,7,0,8,1,86,14,0,0,2.334,1 4 1 5 1 3 1 7,1 4 1 5 1 3 1 7
axis_2,540,9,24,13,11,13,0,4,0,8,0,9,1,94,13,0,0,2.423,1 5 1 5 1 5 1 7,1 5 1 5 1 5 1 7
axis_2,5589,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.033,1 1 1 1 1 4 2 4,1 1 1 1 1 4 2 4
axis_2,4869,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.053,1 1 2 1 1 4 1 4,1 1 2 1 1 4 1 4
axis_2,5598,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.103,1 1 2 1 1 4 2 4,1 1 2 1 1 4 2 4
axis_2,6327,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.013,1 1 2 1 1 4 4 4,1 1 2 1 1 4 4 4
axis_2,789,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.033,1 4 1 4 1 1 2 1,1 4 1 4 1 1 2 1
axis_2,69,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.033,1 4 2 4 1 1 1 1,1 4 2 4 1 1 1 1
axis_2,798,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.084,1 4 2 4 1 1 2 1,1 4 2 4 1 1 2 1
axis_2,1527,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,1.973,1 4 2 4 1 1 4 1,1 4 2 4 1 1 4 1
axis_2,1032,5,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.283,1 4 1 5 1 3 2 7,1 4 1 5 1 3 2 7
axis_2,312,5,24,12,12,12,0,5,0,6,0,7,1,78,14,0,0,2.284,1 4 2 5 1 3 1 7,1 4 2 5 1 3 1 7
axis_2,1041,5,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.384,1 4 2 5 1 3 2 7,1 4 2 5 1 3 2 7
axis_2,1770,5,24,12,12,12,0,5,0,5,0,6,1,69,14,0,0,2.253,1 4 2 5 1 3 4 7,1 4 2 5 1 3 4 7
axis_2,1269,9,24,13,11,13,0,4,0,7,0,8,1,87,13,0,0,2.384,1 5 1 5 1 5 2 7,1 5 1 5 1 5 2 7
axis_2,549,9,24,13,11,13,0,4,0,7,0,8,1,86,13,0,0,2.374,1 5 2 5 1 5 1 7,1 5 2 5 1 5 1 7
axis_2,1278,9,24,13,11,13,0,4,0,6,0,7,1,78,13,0,0,2.714,1 5 2 5 1 5 2 7,1 5 2 5 1 5 2 7
axis_2,2007,9,24,13,11,13,0,4,0,6,0,7,1,77,13,0,0,2.343,1 5 2 5 1 5 4 7,1 5 2 5 1 5 4 7
axis_2,6318,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.043,1 1 1 1 1 4 4 4,1 1 1 1 1 4 4 4
axis_2,4878,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.023,1 1 4 1 1 4 1 4,1 1 4 1 1 4 1 4
axis_2,5607,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.003,1 1 4 1 1 4 2 4,1 1 4 1 1 4 2 4
axis_2,6336,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.114,1 1 4 1 1 4 4 4,1 1 4 1 1 4 4 4
axis_2,1518,1,24,8,16,8,0,8,0,5,0,6,1,75,16,0,0,2.073,1 4 1 4 1 1 4 1,1 4 1 4 1 1 4 1
axis_2,78,1,24,8,16,8,0,8,0,5,0,6,1,74,16,0,0,2.053,1 4 4 4 1 1 1 1,1 4 4 4 1 1 1 1
axis_2,807,1,24,8,16,8,0,8,0,4,0,5,1,65,16,0,0,2.053,1 4 4 4 1 1 2 1,1 4 4 4 1 1 2 1
axis_2,1536,1,24,8,16,8,0,8,0,4,0,5,1,66,16,0,0,2.093,1 4 4 4 1 1 4 1,1 4 4 4 1 1 4 1
axis_2,1761,5,24,12,12,12,0,5,0,6,0,7,1,79,14,0,0,2.283,1 4 1 5 1 3 4 7,1 4 1 5 1 3 4 7
axis_2,321,5,24,12,12,12,0,5,0,6,0,7,1,78,14,0,0,3.665,1 4 4 5 1 3 1 7,1 4 4 5 1 3 1 7
axis_2,1050,5,24,12,12,12,0,5,0,5,0,6,1,69,14,0,0,2.243,1 4 4 5 1 3 2 7,1 4 4 5 1 3 2 7
axis_2,1779,5,24,12,12,12,0,5,0,5,0,6,1,70,14,0,0,2.364,1 4 4 5 1 3 4 7,1 4 4 5 1 3 4 7
axis_2,1998,9,24,13,11,13,0,4,0,7,0,8,1,87,13,0,0,2.384,1 5 1 5 1 5 4 7,1 5 1 5 1 5 4 7
