phase,suite,views,representative_id,feasible_worlds,initial_candidates,root_candidates,root_domains,root_removed,root_unsupported_survivors,exact_candidates,identifiable_cells,freely_variable_cells,components,component_sizes,shape_component_sizes,largest_component,shape_variables,search_nodes,unresolved_variables,occupancy_variables,literal_queries,infeasible_queries,max_query_nodes,max_unsat_query_nodes,branches,propagation_calls,fixed_kernel_calls,factor_updates,seconds,audited_pruning_steps
Amono,axis_4,4,4067,1,24,8,"[4, 4, 2, 1, 4, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.00034512799993535737,14
Amono,axis_4,4,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,98,0.0002727599999161612,9
Amono,axis_4,4,4403,1,24,8,"[4, 1, 1, 2, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,102,0.0003082030000314262,10
Amono,axis_4,4,4550,1,24,8,"[4, 2, 2, 1, 4, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,112,0.0003466099999513972,15
Amono,axis_4,4,4716,1,24,8,"[1, 1, 4, 1, 2, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,107,0.00030907399991519924,12
Amono,axis_4,4,4884,1,24,8,"[1, 4, 4, 1, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00031454299983124656,12
Amono,axis_4,4,5414,1,24,8,"[4, 2, 2, 4, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0003518979999626026,15
Amono,axis_4,4,5496,1,24,8,"[1, 4, 2, 4, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0003432749999774387,15
Amono,axis_4,4,5560,1,24,8,"[2, 4, 4, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,118,0.0003548929998942185,15
Amono,axis_4,4,5708,1,24,8,"[4, 1, 2, 2, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,113,0.0003564559999631456,14
Amono,axis_4,4,5720,1,24,8,"[4, 2, 4, 2, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,117,0.0003889839999828837,14
Amono,axis_4,4,6090,1,24,8,"[1, 4, 2, 1, 1, 2, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,113,0.00035902900003748073,13
Amono,axis_4,4,6520,1,24,8,"[2, 2, 2, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,117,0.0003498559999570716,14
Amono,axis_4,4,6560,1,24,8,"[4, 4, 4, 4, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.0003669510001600429,16
Amono,axis_5,5,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,105,0.0002996900000198366,8
Amono,axis_5,5,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,107,0.0003213729999060888,10
Amono,axis_5,5,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.0003117480000582873,9
Amono,axis_5,5,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00030387599986170244,10
Amono,axis_5,5,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00030226400008359633,9
Amono,axis_5,5,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00031796700000086275,10
Amono,axis_5,5,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,109,0.0003056489999835321,9
Amono,axis_5,5,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00029986999993525387,10
Amono,axis_5,5,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,115,0.0003329190001295501,16
Amono,axis_5,5,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.00033920900000339316,9
Amono,axis_5,5,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.00031100599994715594,9
Amono,axis_5,5,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.00029779699980281293,9
Amono,axis_5,5,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.00031619400010640675,9
Amono,axis_5,5,423,1,24,8,"[1, 1, 4, 1, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,112,0.0003477520001524681,11
Amono,axis_5,5,483,1,24,8,"[1, 4, 4, 4, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,120,0.00038579900001423084,13
Amono,axis_5,5,484,1,24,8,"[2, 4, 4, 4, 4, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,123,0.00044909500002177083,14
Amono,axis_5,5,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.00032951500020317326,9
Amono,axis_5,5,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,108,0.0003017829999407695,9
Amono,axis_5,5,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,107,0.0002998009999828355,8
Amono,axis_5,5,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.0002935500001512992,9
Amono,axis_5,5,2372,1,24,8,"[4, 2, 4, 1, 4, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.0003798400000505353,15
Amono,axis_5,5,2670,1,24,8,"[1, 4, 4, 4, 4, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,123,0.0003864200000407436,15
Amono,axis_5,5,2961,1,24,8,"[1, 1, 4, 2, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0003938919999200152,12
Amono,axis_5,5,3198,1,24,8,"[1, 2, 2, 2, 1, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,115,0.0003373970000666304,14
Amono,axis_5,5,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0003276219999861496,12
Amono,axis_5,5,3280,1,24,8,"[2, 2, 2, 2, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,120,0.0006413429998701758,16
Amono,axis_5,5,3295,1,24,8,"[2, 1, 1, 4, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,119,0.00035431099991001247,14
Amono,axis_5,5,3380,1,24,8,"[4, 2, 1, 4, 4, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.0003685130000121717,15
Amono,axis_5,5,3551,1,24,8,"[4, 2, 2, 4, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,125,0.0003766350000660168,15
Amono,axis_5,5,3607,1,24,8,"[2, 4, 2, 2, 4, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,126,0.0004092439999112685,16
Amono,axis_5,5,3929,1,24,8,"[4, 2, 2, 2, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.0004143720000229223,14
Amono,axis_5,5,4009,1,24,8,"[2, 2, 2, 2, 2, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,120,0.00037527400013459555,15
Amono,axis_5,5,4033,1,24,8,"[2, 1, 2, 4, 2, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,119,0.00037090699993314047,14
Amono,axis_5,5,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,106,0.0002954230001250835,9
Amono,axis_5,5,4530,1,24,8,"[1, 2, 4, 4, 2, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.0003553929998361127,14
Amono,axis_5,5,4641,1,24,8,"[1, 4, 4, 1, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,116,0.0003561650000847294,12
Amono,axis_5,5,4688,1,24,8,"[4, 4, 2, 4, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.00037947000009808107,15
Amono,axis_5,5,4846,1,24,8,"[2, 2, 2, 4, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.00038329500011968776,16
Amono,axis_5,5,4849,1,24,8,"[2, 4, 2, 4, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,125,0.00039178799988803803,16
Amono,axis_5,5,4881,1,24,8,"[1, 2, 4, 1, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,112,0.0003258900001128495,11
Amono,axis_5,5,4913,1,24,8,"[4, 4, 4, 2, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,119,0.00035758699982579856,13
Amono,axis_5,5,5081,1,24,8,"[4, 2, 1, 4, 4, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.00035558400008994795,13
Amono,axis_5,5,5132,1,24,8,"[4, 1, 1, 2, 1, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,116,0.0003389089999927819,11
Amono,axis_5,5,5223,1,24,8,"[1, 2, 2, 2, 2, 1, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,117,0.0003590389999317267,14
Amono,axis_5,5,5356,1,24,8,"[2, 1, 2, 1, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,115,0.00035043599996242847,14
Amono,axis_5,5,5476,1,24,8,"[2, 2, 4, 2, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.0003578670000479178,15
Amono,axis_5,5,5560,1,24,8,"[2, 4, 4, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,126,0.0003758039999866014,15
Amono,axis_5,5,5601,1,24,8,"[1, 2, 2, 1, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,111,0.0003225140001177351,12
Amono,axis_5,5,5645,1,24,8,"[4, 1, 1, 4, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,120,0.0003646870000011404,13
Amono,axis_5,5,5663,1,24,8,"[4, 1, 4, 4, 1, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,123,0.0004026540000268142,14
Amono,axis_5,5,5735,1,24,8,"[4, 1, 2, 4, 2, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.00041123799996967136,15
Amono,axis_5,5,5784,1,24,8,"[1, 4, 1, 2, 4, 4, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,120,0.00036815299995396344,13
Amono,axis_5,5,6401,1,24,8,"[4, 1, 1, 1, 2, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,117,0.0003477019999991171,12
Amono,axis_5,5,6509,1,24,8,"[4, 1, 1, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,118,0.00034685099990383605,12
Amono,axis_5,5,6520,1,24,8,"[2, 2, 2, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,125,0.000393731000031039,14
Amono,axis_5,5,6560,1,24,8,"[4, 4, 4, 4, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.00040013099987845635,16
Amono,axis_6,6,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,121,0.0003386190001037903,8
Amono,axis_6,6,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,123,0.0003540210000210209,10
Amono,axis_6,6,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.00042461800012461026,9
Amono,axis_6,6,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.00041909000015039055,10
Amono,axis_6,6,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.0003791290000663139,9
Amono,axis_6,6,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.0003567550002117059,10
Amono,axis_6,6,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,125,0.0003736709998065635,9
Amono,axis_6,6,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.000365739000017129,10
Amono,axis_6,6,40,1,24,8,"[2, 2, 2, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,131,0.00041837800017674454,16
Amono,axis_6,6,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.00037167799996495887,9
Amono,axis_6,6,75,1,24,8,"[1, 2, 4, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,131,0.0003811719998338958,12
Amono,axis_6,6,81,1,24,8,"[1, 1, 1, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.0003428850000091188,9
Amono,axis_6,6,97,1,24,8,"[2, 4, 2, 1, 2, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.00046673099996041856,13
Amono,axis_6,6,162,1,24,8,"[1, 1, 1, 1, 4, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.00034331599999859463,9
Amono,axis_6,6,243,1,24,8,"[1, 1, 1, 1, 1, 2, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.0003422740001042257,9
Amono,axis_6,6,486,1,24,8,"[1, 1, 1, 1, 1, 4, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.0003467000001364795,9
Amono,axis_6,6,729,1,24,8,"[1, 1, 1, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,124,0.000369404999901235,9
Amono,axis_6,6,747,1,24,8,"[1, 1, 4, 1, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,127,0.0003998909999154421,10
Amono,axis_6,6,791,1,24,8,"[4, 4, 1, 4, 1, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,134,0.00041717599992807664,12
Amono,axis_6,6,894,1,24,8,"[1, 2, 1, 1, 4, 1, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,129,0.0003907459999936691,12
Amono,axis_6,6,1178,1,24,8,"[4, 4, 2, 2, 4, 2, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,138,0.00044693099994219665,16
Amono,axis_6,6,1445,1,24,8,"[4, 2, 2, 4, 4, 4, 2, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,138,0.0004480729999158939,14
Amono,axis_6,6,1458,1,24,8,"[1, 1, 1, 1, 1, 1, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,123,0.00036593899994841195,8
Amono,axis_6,6,2044,1,24,8,"[2, 1, 4, 1, 2, 4, 4, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.00040455699991071015,13
Amono,axis_6,6,2187,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.00034334500014665537,9
Amono,axis_6,6,2607,1,24,8,"[1, 4, 2, 1, 4, 2, 1, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,135,0.00045825799998056027,14
Amono,axis_6,6,2966,1,24,8,"[4, 2, 4, 2, 1, 1, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,137,0.00043017600000894163,15
Amono,axis_6,6,3198,1,24,8,"[1, 2, 2, 2, 1, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,131,0.0003839569999399828,14
Amono,axis_6,6,3240,1,24,8,"[1, 1, 1, 1, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.0003742020001027413,12
Amono,axis_6,6,3280,1,24,8,"[2, 2, 2, 2, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,136,0.0004541419998531637,16
Amono,axis_6,6,3312,1,24,8,"[1, 1, 4, 4, 2, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,135,0.00040239400004793424,14
Amono,axis_6,6,3350,1,24,8,"[4, 1, 1, 2, 4, 2, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,137,0.00040840400015440537,14
Amono,axis_6,6,3483,1,24,8,"[1, 1, 1, 1, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.0003748530000393657,12
Amono,axis_6,6,3554,1,24,8,"[4, 4, 2, 4, 2, 4, 2, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,143,0.0004877320000105101,16
Amono,axis_6,6,3943,1,24,8,"[2, 1, 1, 4, 1, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,133,0.0003996099999312719,13
Amono,axis_6,6,4085,1,24,8,"[4, 4, 1, 2, 4, 2, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,137,0.00040969499991660996,14
Amono,axis_6,6,4133,1,24,8,"[4, 1, 1, 1, 1, 4, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,129,0.0003805520000241813,11
Amono,axis_6,6,4242,1,24,8,"[1, 2, 1, 2, 2, 4, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.0003902860000835062,12
Amono,axis_6,6,4307,1,24,8,"[4, 2, 2, 1, 4, 4, 4, 2]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,137,0.0004433059998518729,13
Amono,axis_6,6,4374,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,122,0.00034851299983529316,9
Amono,axis_6,6,4653,1,24,8,"[1, 1, 2, 2, 1, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,127,0.00038043099993956275,12
Amono,axis_6,6,4824,1,24,8,"[1, 1, 4, 2, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,132,0.0004052280000905739,12
Amono,axis_6,6,4843,1,24,8,"[2, 1, 2, 4, 4, 2, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,138,0.00046965499996076687,15
Amono,axis_6,6,4935,1,24,8,"[1, 2, 4, 4, 1, 4, 1, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,133,0.0004123300000173913,12
Amono,axis_6,6,5395,1,24,8,"[2, 2, 4, 2, 1, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,137,0.00042375699990770954,15
Amono,axis_6,6,5436,1,24,8,"[1, 1, 2, 1, 2, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,130,0.0003972770000473247,13
Amono,axis_6,6,5547,1,24,8,"[1, 2, 2, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,133,0.00042082200002369063,14
Amono,axis_6,6,5550,1,24,8,"[1, 4, 2, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,136,0.00042510900016168307,14
Amono,axis_6,6,5560,1,24,8,"[2, 4, 4, 2, 4, 2, 2, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,142,0.0004466809998575627,15
Amono,axis_6,6,6064,1,24,8,"[2, 4, 2, 4, 4, 1, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,143,0.00044759200000044075,15
Amono,axis_6,6,6154,1,24,8,"[2, 4, 4, 4, 1, 2, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,142,0.0004962549999163457,16
Amono,axis_6,6,6278,1,24,8,"[4, 2, 2, 2, 4, 2, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,140,0.00044979600011174625,15
Amono,axis_6,6,6414,1,24,8,"[1, 4, 2, 1, 2, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,138,0.0004332210000939085,14
Amono,axis_6,6,6475,1,24,8,"[2, 2, 4, 4, 2, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,139,0.00043316000005688693,15
Amono,axis_6,6,6520,1,24,8,"[2, 2, 2, 2, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,141,0.00048106200006259314,14
Amono,axis_6,6,6560,1,24,8,"[4, 4, 4, 4, 4, 4, 4, 4]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,146,0.00046049100001255283,16
Amono,oblique_1,1,0,1,24,8,"[1, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,109,0.00038866299996698217,8
Amono,oblique_1,1,1,1,24,8,"[2, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,115,0.0004233350000504288,10
Amono,oblique_1,1,2,1,24,8,"[4, 1, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,116,0.00044139300007373095,10
Amono,oblique_1,1,3,1,24,8,"[1, 2, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,112,0.00041457299994362984,9
Amono,oblique_1,1,6,1,24,8,"[1, 4, 1, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.00042885399989245343,9
Amono,oblique_1,1,9,1,24,8,"[1, 1, 2, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,117,0.00046308500009217823,10
Amono,oblique_1,1,18,1,24,8,"[1, 1, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,118,0.00044958500006941904,10
Amono,oblique_1,1,24,1,24,8,"[1, 4, 4, 1, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,136,0.0005492239999966841,11
Amono,oblique_1,1,27,1,24,8,"[1, 1, 1, 2, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.0004789189999883092,9
Amono,oblique_1,1,40,4,24,10,"[2, 6, 2, 2, 3, 1, 1, 1]",14,0,10,6,0,0,[],[],0,1,0,2,1,3,0,0,0,0,4,0,237,0.0010103869999511517,12
Amono,oblique_1,1,49,4,24,10,"[2, 6, 4, 2, 3, 1, 1, 1]",14,0,10,6,0,0,[],[],0,1,0,2,1,3,0,0,0,0,4,0,241,0.0010844290000022738,12
Amono,oblique_1,1,54,1,24,8,"[1, 1, 1, 4, 1, 1, 1, 1]",16,0,8,8,0,0,[],[],0,0,0,0,0,1,0,0,0,0,2,0,114,0.00043900900004700816,9
